Modelo,Motor,Hardware,Tarea,Numero de Problemas,Numero de Lotes,Tamaño Batch,Precisión,Energía (kWh),Energía (J),CO2 (kg),EDP (J*s),Tokens Prompt,Tokens Generados,TTFT Medio (s),TPOT (s/token),Throughput Decode (tok/s),Throughput Total (tok/s),Inferencia Media (s),Energía (J/token gen),Cuantizacion,Attention Implementation,Speculative Decoding
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-fp16.gguf,llamacpp,cuda,humaneval,164,164,1,71.95121951219512,0.014073590938547367,50664.927378770524,0.002449508502854169,60799353.6441951,51675,10550,1.0331289680992686,0.09768675704702946,10.236802103263276,51.852937855121375,7.317246570819762,4.802362784717586,f16,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-fp16.gguf,llamacpp,cuda,mmlu,1140,1140,1,57.54385964912281,0.020205252077904096,72738.90748045474,0.0035167241241592082,67323337.51448843,170633,1140,0.7150578425641645,0.09682621328454269,10.327781765680594,185.59062601362024,0.8118840558487073,63.80605919338135,f16,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-fp16.gguf,llamacpp,cuda,resumen,100,100,1,26.24560087683216,0.025827426157699795,92978.73416771926,0.004495263522747649,137759489.03620464,93940,8243,6.659151091575622,0.09895772345650619,10.105325436670125,68.96690790543754,14.816236236095428,11.279720267829584,f16,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q8_0.gguf,llamacpp,cuda,humaneval,164,164,1,71.34146341463415,0.008568115030103957,30845.214108374246,0.0014912804209895937,24453140.054098114,51675,10910,1.102703430303713,0.0560885406217916,17.828953809710615,78.9447784906903,4.833959394838752,2.8272423564046054,q8_0,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q8_0.gguf,llamacpp,cuda,mmlu,1140,1140,1,57.19298245614035,0.013237445470379996,47654.80369336798,0.0023039773841196385,43283032.250410825,170633,1140,0.7410284515012775,0.055692323885465925,17.955795884124903,189.12280792765395,0.7967207753867434,41.802459380147354,q8_0,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q8_0.gguf,llamacpp,cuda,resumen,100,100,1,26.314804292387528,0.015612692789427039,56205.69404193734,0.0027173891799997765,66890991.6027427,93940,8470,7.0443617582321165,0.0573405445677612,17.439666950115328,86.05082670950854,11.90110588312149,6.635855258788352,q8_0,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q6_k.gguf,llamacpp,cuda,humaneval,164,164,1,70.73170731707317,0.01071041567344108,38557.496424387886,0.00186414784796242,28779077.727930952,51675,11184,1.381914076281757,0.04647352728720898,21.51762645042939,84.2169332406486,4.551181937136302,3.4475586931677293,q6_K,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q6_k.gguf,llamacpp,cuda,mmlu,1140,1140,1,56.57894736842105,0.028590777314772574,102926.79833318127,0.004976224791636168,118306178.97691077,170633,1140,0.9614953375699228,0.04676831835194638,21.381996087066547,149.44312362193756,1.0082636559218692,90.28666520454497,q6_K,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q6_k.gguf,llamacpp,cuda,resumen,100,100,1,25.799114308038156,0.028530113242821138,102708.4076741561,0.004965666209913019,135670029.96379685,93940,8861,8.968655481338502,0.047856758469828176,20.895690221694835,77.82505111945824,13.209242849349975,11.591062822949565,q6_K,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q5_k_m.gguf,llamacpp,cuda,humaneval,164,164,1,70.1219512195122,0.00998711718098382,35953.62185154175,0.0017382577453502342,24167434.924510103,51675,10532,1.3961811414579066,0.042082215301717955,23.76300755153392,92.5446561252795,4.09868048022433,3.413750650545172,q5_K_M,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q5_k_m.gguf,llamacpp,cuda,mmlu,1140,1140,1,56.92982456140351,0.02907216193769527,104659.78297570298,0.005060009785255863,121872629.27088788,170633,1140,0.9786684958558334,0.042791821663839776,23.36895138177832,147.51240708138087,1.021460317519673,91.80682717166928,q5_K_M,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q5_k_m.gguf,llamacpp,cuda,resumen,100,100,1,25.446631446407718,0.028699031940929758,103316.51498734712,0.004995066509318825,135219542.1816564,93940,9183,9.091260678768158,0.04352206936150507,22.97684863497075,78.79267155576525,13.087892308235169,11.250845582853874,q5_K_M,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q5_0.gguf,llamacpp,cuda,humaneval,164,164,1,70.1219512195122,0.00786036151140868,28297.30144107125,0.001368095921060681,19160489.943336334,51675,10132,1.5349361954665766,0.04198422276168956,23.818471183239247,91.28009332436463,4.128741957792422,2.7928643348866213,q5_0,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q5_0.gguf,llamacpp,cuda,mmlu,1140,1140,1,57.10526315789474,0.019044136819399426,68558.89254983794,0.0033146320134164707,82607812.6026412,170633,1140,1.014678921406729,0.04226629483072381,23.659514135435632,142.55996229570644,1.056945216237453,60.1393794296824,q5_0,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q5_0.gguf,llamacpp,cuda,resumen,100,100,1,26.384883250883245,0.01936902375535546,69728.48551927967,0.003371178584619618,92898376.62758195,93940,8271,9.742848875522613,0.043284055817993446,23.103195416920563,76.71843677077828,13.322873132228851,8.430478239545359,q5_0,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q4_k_m.gguf,llamacpp,cuda,humaneval,164,164,1,68.29268292682927,0.006100890504441615,21963.20581598981,0.001061859992298063,11445093.96249894,51675,9984,0.7883864510350111,0.039243558827692114,25.481888744869707,118.32400082038568,3.1774577396671946,2.1998403261207744,q4_K_M,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q4_k_m.gguf,llamacpp,cuda,mmlu,1140,1140,1,57.631578947368425,0.013226061705088445,47613.8221383184,0.002301996039770644,32200038.21819721,170633,1140,0.5531153660071524,0.04010833020795856,24.93247649092042,253.9987379748915,0.593223696215111,41.76651064764772,q4_K_M,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q4_k_m.gguf,llamacpp,cuda,resumen,100,100,1,26.234114633772478,0.014596916651065155,52548.899943834556,0.0025405933431178903,47058070.67528571,93940,9196,5.203646352291107,0.040794417722269785,24.513157824878018,115.17011358167873,8.955101006031036,5.714321437998538,q4_K_M,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q4_0.gguf,llamacpp,cuda,humaneval,164,164,1,66.46341463414635,0.005581342660532078,20092.83357791548,0.0009714326900656083,10000880.357849054,51675,11085,0.6592924623954587,0.03514747262592514,28.451547872104744,126.09152296880309,3.0349615725075325,1.812614666478618,q4_0,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q4_0.gguf,llamacpp,cuda,mmlu,1140,1140,1,55.78947368421052,0.01000409126749607,36014.72856298585,0.0017412120851076909,20417512.835404538,170633,1140,0.4615761223592256,0.035723168598978144,27.993037550107044,302.9927307660339,0.49729929095820374,31.591867160513907,q4_0,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q4_0.gguf,llamacpp,cuda,resumen,100,100,1,25.24470781924516,0.01204074881632372,43346.6957387654,0.002095692331481144,33243699.713548295,93940,8500,4.543412032127381,0.03677465954948874,27.19263787212688,133.5722422516484,7.669258093833923,5.099611263384165,q4_0,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q3_k_m.gguf,llamacpp,cuda,humaneval,164,164,1,50.609756097560975,0.007650231565198628,27540.83363471506,0.0013315228039228212,15208398.656782037,51675,10639,1.1639695051239758,0.03396200031162552,29.444673188395512,112.84419522684729,3.3671507326568046,2.5886675096075815,q3_K_M,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q3_k_m.gguf,llamacpp,cuda,mmlu,1140,1140,1,54.91228070175439,0.022021084944896498,79275.90580162739,0.003832769834659236,75898166.73044457,170633,1140,0.804836588784268,0.03498149420085706,28.586543337977243,179.4175110398372,0.8398180829851251,69.54026824704157,q3_K_M,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q3_k_m.gguf,llamacpp,cuda,resumen,100,100,1,24.338037003284242,0.022618285149990057,81425.82653996421,0.00393671253035577,93903425.83104229,93940,11223,7.5622323846817014,0.03537517620855864,28.268410427254945,91.1892630182565,11.532388410568238,7.255263881311968,q3_K_M,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q2_k.gguf,llamacpp,cuda,humaneval,164,164,1,49.390243902439025,0.007115608436547497,25616.19037157099,0.001238471648381092,12743005.022978472,51675,11200,1.0636159632264115,0.02884160754936082,34.67213116635594,126.39232007742471,3.0332867226949554,2.2871598546045524,q2_K,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q2_k.gguf,llamacpp,cuda,mmlu,1140,1140,1,49.56140350877193,0.020805296916274422,74899.06889858792,0.0036211619282775632,65057175.80797385,170633,1140,0.7317478587752895,0.03018014535569308,33.13436659149037,197.75893438553234,0.7619280041309825,65.70093763034028,q2_K,,
Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q2_k.gguf,llamacpp,cuda,resumen,100,100,1,21.879189752973605,0.021853695097703175,78673.30235173143,0.0038036356317552385,87304099.56450716,93940,14048,6.790803053379059,0.030653756035487582,32.62242965730884,97.31241278173228,11.097042701244355,5.6003204977029775,q2_K,,
bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-bf16.gguf,llamacpp,cuda,humaneval,164,164,1,1.8292682926829267,0.014796718086535115,53268.185111526414,0.0025753687829614368,72626327.1179945,54526,15856,0.7492018981677729,0.07823788888158519,12.781530972972988,51.622070856320896,8.313469984182497,3.359497042856106,f16,,
bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-bf16.gguf,llamacpp,cuda,mmlu,1140,1140,1,58.59649122807018,0.01380587497394943,49701.14990621795,0.002402912539215898,32813439.787150975,173830,1141,0.5008540506948505,0.0782132196802512,12.785562390707966,265.02128264060036,0.5791358784625404,43.5592900142138,f16,,
bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-bf16.gguf,llamacpp,cuda,resumen,100,100,1,25.202137775195904,0.0181405351383499,65305.92649805964,0.0031573601408298,71052350.75055948,94545,7882,4.594278967380523,0.07974682677611879,12.539683902500594,94.14312211709736,10.879923853874207,8.285451217718808,f16,,
bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q8_0.gguf,llamacpp,cuda,humaneval,164,164,1,1.2195121951219512,0.008631853537469474,31074.672734890104,0.0015023741081965623,26483756.661791757,54526,15097,0.8299004944359384,0.04743711488992479,21.080540043812633,81.69203362839241,5.196718320613954,2.0583342872683383,q8_0,,
bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q8_0.gguf,llamacpp,cuda,mmlu,1140,1140,1,58.59649122807018,0.009660821186192652,34778.956270293544,0.0016814659274568312,22981940.47096189,173830,1140,0.5321817488001104,0.047467529564573056,21.067032752139276,264.7850378997421,0.5796492783646835,30.507856377450477,q8_0,,
bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q8_0.gguf,llamacpp,cuda,resumen,100,100,1,25.021017494238794,0.011589490597283491,41722.16615022057,0.002017150838457192,37165619.29909009,94545,7964,5.032766945362091,0.04865791682679709,20.551640210155394,115.07671903633985,8.907883441448211,5.23884557385994,q8_0,,
bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q6_K.gguf,llamacpp,cuda,humaneval,164,164,1,1.8292682926829267,0.009260278041482637,33337.0009493375,0.0016117513931200532,25563507.218129624,54526,14729,0.9896273990956749,0.04104297311155946,24.364706652266307,90.3144463334437,4.6757368561698165,2.2633580656757077,q6_K,,
bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q6_K.gguf,llamacpp,cuda,mmlu,1140,1140,1,58.94736842105262,0.01820241640640258,65528.69906304929,0.003168130575534369,52561014.087689765,173830,1140,0.6615786606805366,0.04202378172623484,23.796049734755655,218.13803774663214,0.7036024424067715,57.481314967587096,q6_K,,
bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q6_K.gguf,llamacpp,cuda,resumen,100,100,1,24.4540197892126,0.01866886785491403,67207.92427769052,0.003249316450147787,63341573.5665157,94545,7793,6.1161004281044,0.042456276163154796,23.553643662885317,108.58468092062326,9.424718029499054,8.624140161387208,q6_K,,
bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q5_K_M.gguf,llamacpp,cuda,humaneval,164,164,1,0.6097560975609756,0.009183266703408821,33059.76013227176,0.0015983475697283053,24065732.007145435,54526,14851,1.015821933746338,0.03779890657506738,26.455791730748427,95.30509930118151,4.438697309028812,2.2260965680608553,q5_K_M,,
bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q5_K_M.gguf,llamacpp,cuda,mmlu,1140,1140,1,57.45614035087719,0.019896371689465415,71626.93808207549,0.003462963492551456,59050638.85274244,173830,1140,0.6840392409709461,0.039135690111862985,25.552123832278493,212.23420439995303,0.7231749310828092,62.830647440417096,q5_K_M,,
bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q5_K_M.gguf,llamacpp,cuda,resumen,100,100,1,25.14268302982542,0.019792128226719625,71251.66161619064,0.003444819917860551,66804758.720273845,94545,7693,6.3554871153831485,0.039261675773540276,25.47013035734793,109.04354000915457,9.375887832641602,9.261882440685122,q5_K_M,,
