Modelo,Motor,Hardware,Tarea,Numero de Problemas,Numero de Lotes,Tamaño Batch,Precisión,Energía (kWh),Energía (J),CO2 (kg),EDP (J*s),Tokens Prompt,Tokens Generados,TTFT Medio (s),TPOT (s/token),Throughput Decode (tok/s),Throughput Total (tok/s),Inferencia Media (s),Energía (J/token gen),Cuantizacion,Attention Implementation,Speculative Decoding
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-f16.gguf,llamacpp,cuda,humaneval,164,164,1,61.58536585365854,0.030237512146344944,108855.0437268418,0.005262838989071338,50467851.002000496,51675,10834,0.12574591287752476,0.040889979663184806,24.45586934102458,134.8268212976105,2.826977862090599,10.047539572350175,f16,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-f16.gguf,llamacpp,cuda,mmlu,1140,1140,1,32.19298245614035,0.030359558251064712,109294.40970383296,0.005284081113597813,54595714.629872404,170633,10919,0.08938709957557812,0.03641611792379841,27.46036801870325,363.4464500569659,0.43818323256676656,10.009562203849525,f16,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-f16.gguf,llamacpp,cuda,resumen,100,100,1,17.167282989436632,0.08780521664074216,316098.7799066718,0.015282497956321172,446271207.8000686,93940,32877,0.7220828199386596,0.04074584212577136,24.54238145117412,89.82586882320987,14.11809333562851,9.61458709452419,f16,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q8_0.gguf,llamacpp,cuda,humaneval,164,164,1,62.80487804878049,0.0185116804796794,66642.04972684584,0.0032219579874881994,20141793.376689933,51675,11207,0.11347401578251909,0.025308179251162896,39.51291754637191,208.05423293505126,1.8429177040007056,5.946466469781908,q8_0,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q8_0.gguf,llamacpp,cuda,mmlu,1140,1140,1,32.89473684210527,0.02103144843890628,75713.2143800626,0.0036605236007916384,25215447.5564213,170633,11093,0.07724812407242625,0.022083842420152447,45.28197498309702,545.659939830313,0.29213940825378687,6.825314556933436,q8_0,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q8_0.gguf,llamacpp,cuda,resumen,100,100,1,17.133486706565073,0.05447984047868142,196127.4257232531,0.0094822162353145,173030691.33061287,93940,32258,0.6959758114814758,0.025191843860746133,39.69538734551295,143.04334497589866,8.822360804080963,6.079962357345561,q8_0,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q6_K_L.gguf,llamacpp,cuda,humaneval,164,164,1,62.80487804878049,0.020974304803841787,75507.49729383044,0.0036505777511086634,24984020.842518147,51675,10679,0.13005682317222036,0.02898698447404567,34.49824181937168,188.44822920764756,2.0175690621864506,7.070652429425081,q6_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q6_K_L.gguf,llamacpp,cuda,mmlu,1140,1140,1,26.14035087719298,0.023579223774723015,84885.20558900286,0.004103963897990541,32460947.044408325,170633,11056,0.08868381307836165,0.02544413901617489,39.301781811689445,475.1157782661499,0.3354473226948788,7.677750143723124,q6_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q6_K_L.gguf,llamacpp,cuda,resumen,100,100,1,16.965396232138353,0.06455051680128632,232381.86048463074,0.011235017449263885,242405101.2617343,93940,33397,0.7778190422058106,0.02890531262241481,34.595716471322426,122.07172544847177,10.431326298713683,6.958165718017509,q6_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q5_K_L.gguf,llamacpp,cuda,humaneval,164,164,1,57.3170731707317,0.030820877416131397,110955.15869807304,0.0053643737142776695,55022832.48663835,51675,20178,0.12123374531908733,0.02359099967804167,42.389047248845195,144.89368608692874,3.023789791072287,5.498818450692489,q5_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q5_K_L.gguf,llamacpp,cuda,mmlu,1140,1140,1,0.17543859649122806,0.02040474114384369,73457.06811783729,0.003551445196085995,24068266.012841392,170633,11400,0.08285736682122213,0.02045556022409807,48.8864635846996,555.5701633661512,0.28741296906220287,6.443602466476955,q5_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q5_K_L.gguf,llamacpp,cuda,resumen,100,100,1,6.60619731475251,0.06310028222608767,227161.01601391562,0.010982604121450561,226731435.4611565,93940,39018,0.7375936651229859,0.023690336499357645,42.21130417573911,133.20991112567862,9.981089160442352,5.8219543803863765,q5_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q4_K_L.gguf,llamacpp,cuda,humaneval,164,164,1,61.58536585365854,0.01647320524519999,59303.538882719964,0.002867161372927058,15644016.605196817,51675,10917,0.11821666287212837,0.022387847802550997,44.667089432600775,237.27455674741074,1.6085101656797456,5.43221937187139,q4_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q4_K_L.gguf,llamacpp,cuda,mmlu,1140,1140,1,3.508771929824561,0.019414475933261774,69892.11335974239,0.0033790895361842117,21685679.230530906,170633,11354,0.08033351396259508,0.019261354330834608,51.91742921208538,586.5371288943501,0.2721698447277671,6.1557260313319,q4_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q4_K_L.gguf,llamacpp,cuda,resumen,100,100,1,18.276579874934132,0.0471548614931892,169757.5013754811,0.00820730364288958,125071443.63843411,93940,29800,0.7196319699287415,0.022308796828225154,44.82536676898671,167.95035388675254,7.367653424739838,5.696560448841648,q4_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-IQ4_XS.gguf,llamacpp,cuda,humaneval,164,164,1,56.09756097560976,0.013642691815102534,49113.690534369125,0.002374510510418596,10884544.298997983,51675,10562,0.10736945925689326,0.01931554263027706,51.77177877635716,280.8283630274651,1.351337515726322,4.6500369754183986,iq4_XS,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-IQ4_XS.gguf,llamacpp,cuda,mmlu,1140,1140,1,3.3333333333333335,0.016885584533753707,60788.10432151335,0.0029389359880998326,16513263.373957658,170633,11394,0.07268184528016207,0.016569736046981073,60.35099154051975,670.0720514627263,0.23829199661288344,5.335097798974315,iq4_XS,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-IQ4_XS.gguf,llamacpp,cuda,resumen,100,100,1,15.765873784064238,0.050099003777576506,180356.41359927543,0.008719731607487192,141908201.46739247,93940,37239,0.6701649093627929,0.019329317146368263,51.73488501573308,166.72027222454574,7.86820932149887,4.843213126004335,iq4_XS,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q3_K_L.gguf,llamacpp,cuda,humaneval,164,164,1,1.2195121951219512,0.15312504931631796,551250.1775387446,0.02665141483350514,1340276550.095575,51675,82217,0.12598475595799888,0.029320923865101725,34.105337355696946,55.06922341195506,14.825243276793783,6.70481989781608,q3_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q3_K_L.gguf,llamacpp,cuda,mmlu,1140,1140,1,20.175438596491226,0.02318349717936497,83460.5898457139,0.0040350876840684734,29797289.219370794,170633,9918,0.08529752492904663,0.026193092489079087,38.178004388635614,505.71355153466163,0.3131774295840347,8.415062497047177,q3_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q3_K_L.gguf,llamacpp,cuda,resumen,100,100,1,14.76006180970028,0.09220560567336769,331940.1804241237,0.01604838566744965,496109021.27866435,93940,47942,0.7614714241027832,0.0295863007381201,33.79942659446987,94.93142567242597,14.945735723972321,6.9237866677260795,q3_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-IQ3_XS.gguf,llamacpp,cuda,humaneval,164,164,1,47.5609756097561,0.021659200351060927,77973.12126381934,0.0037697838211021547,26529726.252827376,51675,13538,0.11676138348695708,0.023717910751385605,42.16222965345208,191.66655202239554,2.0746459917324347,5.759574624303394,iq3_XS,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-IQ3_XS.gguf,llamacpp,cuda,mmlu,1140,1140,1,20.087719298245617,0.021124694572052145,76048.90045938772,0.0036767530902656765,24543888.741757452,170633,11165,0.08034873866198355,0.02070225561033489,48.30391522655069,563.2985934373902,0.2831037245298687,6.811365916649146,iq3_XS,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-IQ3_XS.gguf,llamacpp,cuda,resumen,100,100,1,15.402865814964517,0.07060540102045117,254179.4436736242,0.012288870047609526,283102973.37114596,93940,43945,0.709245252609253,0.02373119236083144,42.13863276632107,123.797825835586,11.137917735576629,5.784035582515057,iq3_XS,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q2_K_L.gguf,llamacpp,cuda,humaneval,164,164,1,23.170731707317074,0.03706263415957525,133425.4829744709,0.006450751475474073,77337012.97330254,51675,22607,0.14345606943456138,0.02459858489668279,40.652745033916716,128.15482968977682,3.5343110008937555,5.901954393527267,q2_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q2_K_L.gguf,llamacpp,cuda,mmlu,1140,1140,1,14.736842105263156,0.0224012736794505,80644.5852460218,0.00389894168390836,28534335.617293745,170633,11392,0.0966708503271404,0.02138549154310414,46.76067407589961,514.4444512845236,0.3103756921333179,7.079054182410622,q2_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-Q2_K_L.gguf,llamacpp,cuda,resumen,100,100,1,15.69754046091142,0.06504230665934684,234152.3039736486,0.011320613474059318,240998099.4893679,93940,38029,0.8629493880271911,0.024795329048216724,40.3301766254205,128.2202866685332,10.29236507177353,6.15720381744586,q2_K_L,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-IQ2_M.gguf,llamacpp,cuda,humaneval,164,164,1,10.975609756097562,0.11644026578629499,419184.956830662,0.020266428260104642,792039090.005515,51675,81246,0.1290645381299461,0.022995685282719117,43.486418765327414,70.34814865829469,11.521183114226272,5.159453472548335,iq2_M,,
bartowski/Qwen2.5-Coder-3B-GGUF/Qwen2.5-Coder-3B-IQ2_M.gguf,llamacpp,cuda,mmlu,1140,1140,1,0.9649122807017544,0.01999056852461826,71966.04668862573,0.003479358451709808,23656511.767367184,170633,11396,0.08686003434030633,0.020155952871368826,49.61313446115873,553.7548241053203,0.28834884041234066,6.3150269119538205,iq2_M,,
